Date,Dorm,Plant,Leaf,location,Female_ID,Eggs,N1,N2,N5,New_eA,Old_eA,nymph_origin,Other_arthropods,Notes,Revisions,sbL,brbL,brrbL,srL,lrL,sbP,brbP,brrbP,srP,lrP,ants_L,ants_P
2019-08-01,F,54,11,F54_11,NA,Leaf dead,NA,NA,NA,NA,NA,NA,NA,100% eaten,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2019-08-01,F,55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2019-08-01,F,56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2019-08-01,F,57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2019-08-01,F,58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2019-08-01,F,59,6,F59_6,NA,Missing,NA,NA,NA,NA,NA,NA,NA,Mostly eaten,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2019-08-01,F,60,7,F60_7,NA,100% eaten/dead,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2019-08-01,F,61,4,F61_4,NA,Missing,NA,NA,NA,NA,NA,NA,NA,Leaf dead missing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2019-08-01,F,62,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2019-08-01,F,63,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2019-08-01,F,64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2019-08-01,F,65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2019-08-01,F,66,3,F66_3,NA,Missing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2019-08-01,F,67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2019-08-01,F,68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2019-08-01,F,69,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2019-08-01,F,70,7,F70_7,NA,Missing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2019-08-01,F,70,8,F70_8,NA,N,NA,NA,3,NA,NA,NA,NA,Mostly eaten,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2019-08-01,F,71,11,F71_11,NA,100% eaten,0,NA,NA,NA,NA,NA,NA,Mostly eaten,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2019-08-01,F,72,17,F72_17,NA,Missing,NA,NA,NA,NA,NA,NA,NA,Leaf dead,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2019-08-01,F,73,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2019-08-01,F,74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Eaten,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2019-08-01,F,75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2019-08-01,F,76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2019-08-01,F,77,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2019-08-01,F,78,4,F78_4,NA,Missing,NA,NA,NA,NA,NA,NA,NA,Partly eaten,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2019-08-01,F,79,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2019-08-01,F,80,7,F80_7,NA,100% eaten/hatched,0,NA,NA,NA,NA,NA,NA,Not hatched or misse dhatched,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2019-08-01,F,81,6,F81_6,NA,Missing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2019-08-01,F,81,20,F81_20,NA,N,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2019-08-01,F,82,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2019-08-01,F,83,9,F83_9,NA,Missing,NA,NA,NA,NA,NA,NA,NA,Mostly eaten eggs,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2019-08-01,F,84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Dead,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2019-08-01,F,85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2019-08-03,F,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2019-08-03,F,2,5,F2_5,NA,Missing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2019-08-03,F,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2019-08-03,F,4,6,F4_6,NA,Missing,NA,NA,NA,NA,NA,NA,NA,Leaf dead missing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2019-08-03,F,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2019-08-03,F,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2019-08-03,F,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2019-08-03,F,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2019-08-03,F,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2019-08-03,F,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2019-08-03,F,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2019-08-03,F,12,9,F12_9,NA,Missing,NA,NA,NA,NA,NA,NA,NA,Dead missing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2019-08-03,F,12,11,F12_11,NA,Leaf dead,0,NA,NA,NA,NA,NA,NA,Partly eaten,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2019-08-03,F,12,12,F12_12,NA,Leaf dead,0,NA,NA,NA,NA,NA,NA,Vein exploded; partly eaten,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2019-08-03,F,13,3,F13_3,NA,Missing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2019-08-03,F,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2019-08-03,F,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2019-08-03,F,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2019-08-03,F,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2019-08-03,F,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2019-08-03,F,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2019-08-03,F,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2019-08-03,F,21,9,F21_9,NA,Leaf dead,0,NA,NA,NA,NA,NA,NA,Partly eaten,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2019-08-03,F,22,5,F22_5,NA,Leaf dead,0,NA,NA,NA,NA,NA,NA,Mostly eaten,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2019-08-03,F,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2019-08-03,F,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2019-08-03,F,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2019-08-03,F,26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2019-08-03,F,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2019-08-03,F,28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2019-08-03,F,29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2019-08-03,F,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2019-08-03,F,31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2019-08-03,F,32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2019-08-03,F,33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2019-08-03,F,34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2019-08-03,F,35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2019-08-03,F,36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2019-08-03,F,37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2019-08-03,F,38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2019-08-03,F,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2019-08-03,F,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Rm,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2019-08-03,F,41,5,F41_5,NA,Leaf fell off,NA,NA,NA,NA,NA,NA,NA,Leaf fell off missing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2019-08-03,F,42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2019-08-03,F,43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2019-08-03,F,44,5,F44_5,NA,Leaf dead,NA,NA,NA,NA,NA,NA,NA,100% hatched,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2019-08-03,F,45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2019-08-03,F,46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Rm,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2019-08-03,F,47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2019-08-03,F,48,6,F48_6,NA,Missing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2019-08-03,F,49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2019-08-03,F,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2019-08-03,F,51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2019-08-03,F,52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2019-08-03,F,53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2019-08-03,F,54,11,F54_11,NA,Leaf dead,NA,NA,NA,NA,NA,NA,NA,100% eaten,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2019-08-03,F,55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2019-08-03,F,56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2019-08-03,F,57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2019-08-03,F,58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2019-08-03,F,59,6,F59_6,NA,Missing,NA,NA,NA,NA,NA,NA,NA,Mostly eaten,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2019-08-03,F,60,7,F60_7,NA,100% eaten/dead,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2019-08-03,F,61,4,F61_4,NA,Missing,NA,NA,NA,NA,NA,NA,NA,Leaf dead missing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2019-08-03,F,62,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2019-08-03,F,63,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2019-08-03,F,64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2019-08-03,F,65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2019-08-03,F,66,3,F66_3,NA,Missing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2019-08-03,F,67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2019-08-03,F,68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2019-08-03,F,69,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2019-08-03,F,70,7,F70_7,NA,Missing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2019-08-03,F,70,9,F70_9,NA,N,NA,NA,2,NA,NA,NA,NA,Mostly eaten,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2019-08-03,F,71,11,F71_11,NA,100% eaten,NA,NA,0,NA,NA,NA,NA,Mostly eaten,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2019-08-03,F,72,17,F72_17,NA,Missing,NA,NA,NA,NA,NA,NA,NA,Leaf dead,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2019-08-03,F,73,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2019-08-03,F,74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Eaten,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2019-08-03,F,75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2019-08-03,F,76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2019-08-03,F,77,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2019-08-03,F,78,4,F78_4,NA,Missing,NA,NA,NA,NA,NA,NA,NA,Partly eaten,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2019-08-03,F,79,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2019-08-03,F,80,7,F80_7,NA,100% eaten/hatched,0,NA,NA,NA,NA,NA,NA,Not hatched or misse dhatched,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2019-08-03,F,81,6,F81_6,NA,Missing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2019-08-03,F,81,20,F81_20,NA,N,NA,NA,4,1gd,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2019-08-03,F,82,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2019-08-03,F,83,9,F83_9,NA,Missing,NA,NA,NA,NA,NA,NA,NA,Mostly eaten eggs,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2019-08-03,F,84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Dead,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2019-08-03,F,85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2019-08-05,F,44,5,F44_5,NA,Leaf dead,NA,NA,NA,NA,NA,NA,NA,100% hatched,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2019-08-05,F,45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2019-08-05,F,46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Rm,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2019-08-05,F,47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2019-08-05,F,48,6,F48_6,NA,Missing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2019-08-05,F,49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2019-08-05,F,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2019-08-05,F,51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2019-08-05,F,52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2019-08-05,F,53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2019-08-05,F,54,11,F54_11,NA,Leaf dead,NA,NA,NA,NA,NA,NA,NA,100% eaten,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2019-08-05,F,55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2019-08-05,F,56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2019-08-05,F,57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2019-08-05,F,58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2019-08-05,F,59,6,F59_6,NA,Missing,NA,NA,NA,NA,NA,NA,NA,Mostly eaten,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2019-08-05,F,60,7,F60_7,NA,Leaf dead,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2019-08-05,F,61,4,F61_4,NA,Missing,NA,NA,NA,NA,NA,NA,NA,Leaf dead missing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2019-08-05,F,62,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2019-08-05,F,63,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2019-08-05,F,64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2019-08-05,F,65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2019-08-05,F,66,3,F66_3,NA,Missing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2019-08-05,F,67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2019-08-05,F,68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2019-08-05,F,69,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2019-08-05,F,70,7,F70_7,NA,Missing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2019-08-05,F,70,9,F70_9,NA,N,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2019-08-05,F,71,11,F71_11,NA,100% eaten,0,NA,NA,NA,NA,NA,NA,Mostly eaten,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2019-08-05,F,72,17,F72_17,NA,Missing,NA,NA,NA,NA,NA,NA,NA,Leaf dead,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2019-08-05,F,73,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2019-08-05,F,74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Eaten,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2019-08-05,F,75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2019-08-05,F,76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2019-08-05,F,77,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2019-08-05,F,78,4,F78_4,NA,Missing,NA,NA,NA,NA,NA,NA,NA,Partly eaten,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2019-08-05,F,79,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2019-08-05,F,80,7,F80_7,NA,100% eaten/hatched,0,NA,NA,NA,NA,NA,NA,Not hatched or misse dhatched,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
